team,player,category,REC,YDS,AVG,TD,LONG,TGTS
TEN,Bryce Oliver,receiving,6,95,16.7,0,33,9
TEN,Calvin Ridley,receiving,64,1017,15.03,4,63,120
TEN,Chig Okonkwo,receiving,52,479,11.84,2,70,70
TEN,David Martin-Robinson,receiving,1,6,3.0,0,6,2
TEN,DeAndre Hopkins,receiving,15,173,9.37,1,23,21
TEN,JC Latham,receiving,1,0,0.0,0,0,1
TEN,Jha'Quan Jackson,receiving,1,8,4.0,0,8,3
TEN,Josh Whyle,receiving,28,248,7.27,1,33,37
TEN,Julius Chestnut,receiving,2,11,3.67,0,9,3
TEN,Mason Kinsey,receiving,2,17,8.5,0,11,2
TEN,Nick Vannett,receiving,17,135,6.4,3,24,20
TEN,Nick Westbrook-Ikhine,receiving,32,497,16.42,9,98,60
TEN,Tay Martin,receiving,1,49,49.0,1,49,2
TEN,Tony Pollard,receiving,41,238,5.76,0,30,57
TEN,Treylon Burks,receiving,4,34,6.8,0,13,8
TEN,Tyjae Spears,receiving,30,224,5.93,1,43,35
TEN,Tyler Boyd,receiving,39,390,10.51,0,40,57
