team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
TEN,Brayden Narveson,kicking,0.0,0,2,0,1,2,2
TEN,Matthew Wright,kicking,100.0,39,13,4,4,1,1
TEN,Nick Folk,kicking,75.0,56,88,21,22,25,25
