team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
TEN,Ali Gaye,defensive,8,7,1.0,3,0,1,0
TEN,Amani Hooker,defensive,71,47,0.0,4,9,2,0
TEN,Arden Key,defensive,42,24,6.5,11,1,15,0
TEN,Bryce Oliver,defensive,5,4,0.0,0,0,0,0
TEN,Caleb Murphy,defensive,1,1,0.0,0,0,0,0
TEN,Calvin Ridley,defensive,2,2,0.0,0,0,0,0
TEN,Cedric Gray,defensive,22,13,0.0,0,0,0,0
TEN,Chidobe Awuzie,defensive,26,17,0.0,0,4,0,0
TEN,Chig Okonkwo,defensive,5,4,0.0,0,0,0,0
TEN,Darrell Baker Jr.,defensive,40,32,0.0,1,5,0,0
TEN,Daryl Worley,defensive,52,28,0.0,0,2,0,0
TEN,David Martin-Robinson,defensive,3,1,0.0,0,0,0,0
TEN,DeAndre Hopkins,defensive,1,1,0.0,0,0,0,0
TEN,Dillon Radunz,defensive,1,1,0.0,0,0,0,0
TEN,Ernest Jones IV,defensive,44,29,0.0,3,2,1,0
TEN,Harold Landry III,defensive,71,42,9.0,15,4,15,0
TEN,Jack Gibbens,defensive,44,22,0.5,2,0,1,0
TEN,Jamal Adams,defensive,4,2,0.0,0,0,0,0
TEN,James Lynch,defensive,20,6,1.0,2,2,2,0
TEN,James Williams Sr.,defensive,26,17,0.0,0,0,0,0
TEN,Jarvis Brownlee Jr.,defensive,75,46,0.0,7,9,0,0
TEN,Jaylen Harrell,defensive,13,8,0.0,2,0,0,0
TEN,Jeffery Simmons,defensive,76,41,5.0,11,4,9,0
TEN,Jerome Baker,defensive,24,13,1.0,0,2,2,0
TEN,Josh Whyle,defensive,5,3,0.0,0,0,0,0
TEN,Julius Chestnut,defensive,2,1,0.0,0,0,0,0
TEN,Julius Wood,defensive,2,1,0.0,0,0,0,0
TEN,Justin Hardee Sr.,defensive,3,2,0.0,0,0,0,0
TEN,Kendell Brooks,defensive,1,0,0.0,0,0,0,0
TEN,Kenneth Murray Jr.,defensive,95,57,3.5,8,2,5,0
TEN,Keondre Coburn,defensive,14,7,0.0,0,0,0,0
TEN,Khalid Duke,defensive,1,1,0.0,0,0,1,0
TEN,L'Jarius Sneed,defensive,23,19,0.0,2,0,0,0
TEN,Luke Gifford,defensive,49,31,0.0,1,2,0,0
TEN,Mike Brown,defensive,49,26,0.0,0,1,0,0
TEN,Morgan Cox,defensive,3,2,0.0,0,0,0,0
TEN,Nick Folk,defensive,1,1,0.0,0,0,0,0
TEN,Nick Westbrook-Ikhine,defensive,4,4,0.0,0,0,0,0
TEN,Otis Reese,defensive,17,8,0.0,1,1,2,0
TEN,Peter Skoronski,defensive,1,1,0.0,0,0,0,0
TEN,Quandre Diggs,defensive,42,35,0.0,0,0,0,0
TEN,Raekwon McMillan,defensive,1,0,0.0,0,0,0,0
TEN,Roger McCreary,defensive,50,43,1.0,12,1,2,0
TEN,Sebastian Joseph-Day,defensive,44,18,2.5,3,1,6,0
TEN,T'Vondre Sweat,defensive,51,22,1.0,4,1,3,0
TEN,Tony Pollard,defensive,1,1,0.0,0,0,0,0
TEN,Tre Avery,defensive,3,3,0.0,0,0,0,0
TEN,Treylon Burks,defensive,1,1,0.0,0,0,0,0
TEN,Tyjae Spears,defensive,2,2,0.0,0,0,0,0
TEN,Tyler Boyd,defensive,1,1,0.0,0,0,0,0
