team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
BUF,AJ Epenesa,defensive,32,17,2.5,2,4,9,0
BUF,Andre Jones Jr.,defensive,5,1,0.0,0,0,0,0
BUF,Baylon Spector,defensive,3,2,0.0,0,0,0,0
BUF,Cam Lewis,defensive,43,33,0.0,1,4,0,0
BUF,Christian Benford,defensive,43,32,2.0,4,4,2,2
BUF,Cole Bishop,defensive,85,53,2.0,4,7,2,0
BUF,Curtis Samuel,defensive,1,1,0.0,0,0,0,0
BUF,DaQuan Jones,defensive,22,11,3.0,3,2,8,0
BUF,Damar Hamlin,defensive,1,1,0.0,0,0,0,0
BUF,Dane Jackson,defensive,3,0,0.0,0,0,0,0
BUF,Darnell Savage,defensive,2,0,0.0,0,1,0,0
BUF,Dawson Knox,defensive,1,1,0.0,0,0,0,0
BUF,Deone Walker,defensive,39,17,1.0,8,4,4,0
BUF,Dorian Strong,defensive,10,9,0.0,0,0,0,0
BUF,Dorian Williams,defensive,63,29,0.0,1,2,3,0
BUF,Ed Oliver,defensive,12,10,3.0,7,0,5,0
BUF,Gabe Davis,defensive,1,1,0.0,0,0,0,0
BUF,Greg Rousseau,defensive,46,24,7.0,6,2,23,0
BUF,Ja'Marcus Ingram,defensive,6,5,0.0,0,0,0,0
BUF,Javon Solomon,defensive,17,11,1.0,1,0,2,0
BUF,Joe Andreessen,defensive,35,14,0.0,2,0,2,0
BUF,Joey Bosa,defensive,29,17,5.0,9,2,16,0
BUF,Jordan Hancock,defensive,22,9,0.0,0,0,0,0
BUF,Jordan Phillips,defensive,9,5,1.0,2,1,1,0
BUF,Jordan Poyer,defensive,70,31,0.5,1,3,1,0
BUF,Joshua Palmer,defensive,1,1,0.0,0,0,0,0
BUF,Keleki Latu,defensive,3,1,0.0,0,0,0,0
BUF,Keon Coleman,defensive,1,1,0.0,0,0,0,0
BUF,Keonta Jenkins,defensive,9,5,0.0,0,0,0,0
BUF,Khalil Shakir,defensive,2,2,0.0,0,0,0,0
BUF,Larry Ogunjobi,defensive,19,10,0.0,4,0,0,0
BUF,Matt Milano,defensive,67,36,3.5,7,0,6,0
BUF,Matt Prater,defensive,2,0,0.0,0,0,0,0
BUF,Maxwell Hairston,defensive,18,14,0.0,0,5,0,0
BUF,Michael Hoecht,defensive,5,2,2.0,1,0,2,0
BUF,Mitch Wishnowsky,defensive,1,1,0.0,0,0,0,0
BUF,Phidarian Mathis,defensive,13,4,0.0,0,0,0,0
BUF,Ray Davis,defensive,1,0,0.0,0,0,0,0
BUF,Reggie Gilliam,defensive,13,6,0.0,0,0,0,0
BUF,Sam Franklin Jr.,defensive,13,10,0.0,0,0,0,0
BUF,Shaq Thompson,defensive,56,33,1.0,6,2,2,0
BUF,T.J. Sanders,defensive,16,7,1.0,1,1,1,0
BUF,Taron Johnson,defensive,57,34,0.0,1,4,0,0
BUF,Taylor Rapp,defensive,26,17,0.0,0,0,0,0
BUF,Terrel Bernard,defensive,65,44,0.0,7,3,2,0
BUF,Tre'Davious White,defensive,40,29,0.0,6,10,0,0
BUF,Ty Johnson,defensive,2,1,0.0,0,0,0,0
BUF,Tyrell Shavers,defensive,2,1,0.0,0,0,0,0
BUF,Zion Logue,defensive,2,1,0.5,0,1,1,0
