team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CAR,Andy Dalton,passing,361,6.2,2,0,3,34,58
CAR,Bryce Young,passing,2877,5.49,11,10,62,315,527
CAR,Johnny Hekker,passing,7,7.0,0,0,0,1,1
