team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Tip Reiman,receiving,2,8,4.0,0,6,3
ARI,Marvin Harrison Jr.,receiving,3,44,14.7,0,32,6
ARI,Trey McBride,receiving,5,43,8.6,1,17,8
ARI,Emari Demercado,receiving,0,0,0.0,0,0,1
ARI,Greg Dortch,receiving,2,3,1.5,0,2,2
ARI,Michael Wilson,receiving,1,5,5.0,0,5,2
ARI,Elijah Higgins,receiving,1,7,7.0,0,7,1
ARI,Zay Jones,receiving,2,25,12.5,0,18,3
ARI,Trey Benson,receiving,3,9,3.0,0,5,4
ARI,James Conner,receiving,3,15,5.0,0,10,4
ATL,Kyle Pitts Sr.,receiving,4,39,9.8,0,17,6
ATL,Bijan Robinson,receiving,5,39,7.8,0,25,6
ATL,Ray-Ray McCloud III,receiving,2,20,10.0,0,12,5
ATL,David Sills V,receiving,1,9,9.0,0,9,2
ATL,Tyler Allgeier,receiving,1,0,0.0,0,0,2
ATL,Charlie Woerner,receiving,1,-5,-5.0,0,-5,1
ATL,Darnell Mooney,receiving,4,44,11.0,0,21,11
ATL,Drake London,receiving,5,55,11.0,0,18,8
BAL,Mark Andrews,receiving,6,91,15.2,2,27,6
BAL,Rashod Bateman,receiving,5,63,12.6,1,20,7
BAL,Derrick Henry,receiving,1,7,7.0,0,7,1
BAL,Justice Hill,receiving,3,45,15.0,0,37,4
BAL,Devontez Walker,receiving,1,34,34.0,0,34,1
BAL,Charlie Kolar,receiving,2,22,11.0,0,15,3
BAL,DeAndre Hopkins,receiving,1,13,13.0,0,13,2
BAL,Zay Flowers,receiving,2,13,6.5,0,7,3
BAL,Tylan Wallace,receiving,0,0,0.0,0,0,1
BUF,Jackson Hawes,receiving,1,5,5.0,1,5,1
BUF,Ray Davis,receiving,0,0,0.0,0,0,1
BUF,Ty Johnson,receiving,1,8,8.0,0,8,2
BUF,Dalton Kincaid,receiving,5,66,13.2,1,20,6
BUF,Khalil Shakir,receiving,4,45,11.3,1,15,4
