team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Emari Demercado,rushing,2,0,0.0,0,1
ARI,James Conner,rushing,9,22,2.4,0,9
ARI,Kyler Murray,rushing,6,37,6.2,0,9
ARI,Trey Benson,rushing,10,42,4.2,0,29
ARI,Greg Dortch,rushing,1,5,5.0,0,5
ATL,Bijan Robinson,rushing,13,72,5.5,0,17
ATL,Michael Penix Jr.,rushing,2,9,4.5,0,6
ATL,Tyler Allgeier,rushing,1,4,4.0,0,4
ATL,Nathan Carter,rushing,7,46,6.6,0,10
BAL,Derrick Henry,rushing,12,50,4.2,1,28
BAL,Lamar Jackson,rushing,7,35,5.0,0,13
BUF,Elijah Moore,rushing,1,11,11.0,0,11
BUF,Ty Johnson,rushing,3,13,4.3,0,7
BUF,Josh Allen,rushing,4,25,6.3,0,19
BUF,James Cook III,rushing,19,108,5.7,1,26
CAR,Rico Dowdle,rushing,10,30,3.0,1,8
CAR,Bryce Young,rushing,2,8,4.0,1,4
CAR,Andy Dalton,rushing,1,-1,-1.0,0,-1
CAR,Chuba Hubbard,rushing,17,73,4.3,0,8
CHI,D'Andre Swift,rushing,13,33,2.5,0,11
CHI,Kyle Monangai,rushing,6,16,2.7,0,8
CHI,Olamide Zaccheaus,rushing,1,12,12.0,0,12
CHI,Luther Burden III,rushing,1,7,7.0,0,7
CHI,DJ Moore,rushing,3,7,2.3,0,5
CHI,Caleb Williams,rushing,5,12,2.4,0,7
CIN,Tahj Brooks,rushing,5,17,3.4,0,7
CIN,Ja'Marr Chase,rushing,1,9,9.0,0,9
CIN,Jake Browning,rushing,1,3,3.0,0,3
CIN,Chase Brown,rushing,10,3,0.3,0,4
CIN,Samaje Perine,rushing,4,21,5.3,0,12
CLE,Quinshon Judkins,rushing,18,94,5.2,1,38
CLE,Dylan Sampson,rushing,1,2,2.0,0,2
DAL,Javonte Williams,rushing,10,76,7.6,0,22
DAL,Miles Sanders,rushing,9,41,4.6,0,8
DAL,KaVontae Turpin,rushing,1,4,4.0,0,4
DEN,J.K. Dobbins,rushing,11,83,7.5,1,41
DEN,Bo Nix,rushing,8,33,4.1,0,12
DEN,RJ Harvey,rushing,2,2,1.0,0,4
DET,Jahmyr Gibbs,rushing,22,67,3.0,2,9
DET,David Montgomery,rushing,12,151,12.6,2,72
DET,Jared Goff,rushing,4,6,1.5,0,5
GB,Josh Jacobs,rushing,16,30,1.9,0,7
GB,Emanuel Wilson,rushing,6,25,4.2,0,9
GB,Jordan Love,rushing,4,18,4.5,0,10
GB,Matthew Golden,rushing,3,9,3.0,0,4
