team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Andy Lee,rushing,1,0,0.0,0,0
ARI,Eno Benjamin,rushing,7,31,4.4,0,10
ARI,Kyler Murray,rushing,5,35,7.0,0,11
ARI,James Conner,rushing,15,52,3.5,1,19
ATL,Mike Davis,rushing,6,30,5.0,0,9
ATL,Cordarrelle Patterson,rushing,4,11,2.8,0,4
ATL,Matt Ryan,rushing,1,2,2.0,0,2
ATL,Qadree Ollison,rushing,1,19,19.0,1,19
BAL,Mark Andrews,rushing,1,0,0.0,0,0
BAL,Devin Duvernay,rushing,1,2,2.0,0,2
BAL,Ty'Son Williams,rushing,1,4,4.0,0,4
BAL,Devonta Freeman,rushing,5,21,4.2,0,22
BAL,Tyler Huntley,rushing,12,72,6.0,0,21
BAL,Latavius Murray,rushing,16,150,9.4,1,46
BUF,Dawson Knox,rushing,0,4,0.0,0,4
BUF,Zack Moss,rushing,5,8,1.6,0,5
BUF,Isaiah McKenzie,rushing,1,10,10.0,0,10
BUF,Josh Allen,rushing,5,63,12.6,0,32
BUF,Devin Singletary,rushing,19,88,4.6,1,40
BUF,Mitchell Trubisky,rushing,3,-3,-1.0,0,-1
CAR,Chuba Hubbard,rushing,9,48,5.3,0,19
CAR,Ameer Abdullah,rushing,7,26,3.7,0,10
CAR,Sam Darnold,rushing,8,19,2.4,0,6
CAR,DJ Moore,rushing,1,13,13.0,0,13
CAR,Tommy Tremble,rushing,1,4,4.0,0,4
CHI,Khalil Herbert,rushing,4,11,2.8,0,4
CHI,David Montgomery,rushing,20,72,3.6,0,11
CHI,Andy Dalton,rushing,1,7,7.0,0,7
CIN,Trayveon Williams,rushing,9,38,4.2,0,10
CIN,Chris Evans,rushing,7,35,5.0,0,12
CIN,Brandon Allen,rushing,1,3,3.0,0,3
CIN,Stanley Morgan Jr.,rushing,1,3,3.0,0,3
CLE,Anthony Schwartz,rushing,1,3,3.0,0,3
CLE,Demetric Felton,rushing,1,6,6.0,0,6
CLE,Case Keenum,rushing,5,15,3.0,0,10
CLE,Nick Chubb,rushing,9,58,6.4,0,35
CLE,D'Ernest Johnson,rushing,25,123,4.9,1,13
DAL,Ezekiel Elliott,rushing,18,87,4.8,0,26
DAL,Corey Clement,rushing,7,58,8.3,0,38
DAL,JaQuan Hardy,rushing,3,26,8.7,1,22
DAL,Ito Smith,rushing,1,4,4.0,1,4
DAL,Cooper Rush,rushing,3,-4,-1.3,0,-1
DEN,Melvin Gordon III,rushing,12,110,9.2,1,47
DEN,Drew Lock,rushing,4,35,8.8,2,23
DEN,Javonte Williams,rushing,12,46,3.8,0,15
DET,Tim Boyle,rushing,1,-1,-1.0,0,-1
DET,Jamaal Williams,rushing,13,43,3.3,0,9
DET,D'Andre Swift,rushing,7,30,4.3,1,14
DET,Kalif Raymond,rushing,1,13,13.0,0,13
DET,Amon-Ra St. Brown,rushing,1,12,12.0,0,12
DET,Craig Reynolds,rushing,3,2,0.7,0,6
GB,Aaron Rodgers,rushing,1,7,7.0,0,7
GB,AJ Dillon,rushing,14,63,4.5,0,9
GB,Jordan Love,rushing,1,-1,-1.0,0,-1
GB,Patrick Taylor Jr.,rushing,11,53,4.8,1,12
HOU,Rex Burkhead,rushing,12,24,2.0,0,6
HOU,Davis Mills,rushing,4,12,3.0,0,11
HOU,David Johnson,rushing,5,28,5.6,0,15
IND,Carson Wentz,rushing,3,17,5.7,0,10
IND,Jonathan Taylor,rushing,15,77,5.1,0,23
JAX,Trevor Lawrence,rushing,10,17,1.7,0,8
JAX,Mekhi Sargent,rushing,1,2,2.0,0,2
JAX,Ryquell Armstead,rushing,9,52,5.8,0,26
JAX,Dare Ogunbowale,rushing,11,30,2.7,0,12
KC,Mecole Hardman Jr.,rushing,1,10,10.0,0,10
KC,Darrel Williams,rushing,7,17,2.4,0,5
KC,Jerick McKinnon,rushing,5,24,4.8,0,7
KC,Derrick Gore,rushing,7,30,4.3,0,6
KC,Patrick Mahomes,rushing,9,54,6.0,0,25
LAC,Justin Herbert,rushing,2,1,0.5,0,2
LAC,Austin Ekeler,rushing,16,64,4.0,1,14
LAC,Justin Jackson,rushing,3,20,6.7,0,11
LAR,Cooper Kupp,rushing,1,18,18.0,0,18
LAR,Cam Akers,rushing,5,3,0.6,0,2
LAR,Sony Michel,rushing,21,43,2.0,0,14
LV,Jalen Richard,rushing,2,24,12.0,0,23
LV,Josh Jacobs,rushing,26,132,5.1,1,28
LV,Marcus Mariota,rushing,4,23,5.8,0,15
LV,Hunter Renfrow,rushing,1,-4,-4.0,0,-4
LV,Derek Carr,rushing,1,-1,-1.0,0,-1
MIA,Duke Johnson,rushing,25,117,4.7,1,27
MIA,Phillip Lindsay,rushing,11,40,3.6,0,7
MIA,Michael Palardy,rushing,1,1,1.0,0,1
MIA,Myles Gaskin,rushing,1,-1,-1.0,0,-1
MIA,Tua Tagovailoa,rushing,5,38,7.6,0,23
MIN,Justin Jefferson,rushing,1,4,4.0,0,4
MIN,Kene Nwangwu,rushing,1,4,4.0,0,4
MIN,Alexander Mattison,rushing,5,18,3.6,0,9
MIN,Dalvin Cook,rushing,14,79,5.6,0,29
MIN,Kirk Cousins,rushing,1,-1,-1.0,0,-1
NE,Damien Harris,rushing,11,37,3.4,1,7
NE,Mac Jones,rushing,3,4,1.3,0,2
NE,Jonnu Smith,rushing,1,5,5.0,0,5
NE,Kendrick Bourne,rushing,1,8,8.0,0,8
