team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
KC,Chad Henne,passing,82,5.1,0,0,0,11,16
KC,Patrick Mahomes,passing,4839,7.54,37,13,28,436,658
KC,Tommy Townsend,passing,16,16.0,0,0,0,1,1
