team,player,category,INT,YDS,TD
KC,Anthony Hitchens,interceptions,1,0,0
KC,Charvarius Ward,interceptions,2,0,0
KC,Daniel Sorensen,interceptions,2,75,1
KC,Juan Thornhill,interceptions,1,13,0
KC,L'Jarius Sneed,interceptions,2,2,0
KC,Mike Hughes,interceptions,1,0,0
KC,Tershawn Wharton,interceptions,1,0,0
KC,Tyrann Mathieu,interceptions,3,56,1
KC,Willie Gay Jr.,interceptions,2,14,0
