team,player,category,INT,YDS,TD
TB,Antoine Winfield Jr.,interceptions,3,28,0
TB,Carlton Davis III,interceptions,2,3,0
TB,Christian Izien,interceptions,2,18,0
TB,Dee Delaney,interceptions,2,4,0
TB,Devin White,interceptions,2,36,0
TB,Shaquil Barrett,interceptions,1,4,1
TB,William Gholston,interceptions,1,0,0
