team,player,category,REC,YDS,AVG,TD,LONG,TGTS
TB,Cade Otton,receiving,47,455,10.27,4,27,67
TB,Chase Edmonds,receiving,14,81,3.56,0,14,17
TB,Chris Godwin Jr.,receiving,83,1024,11.71,2,47,130
TB,David Moore,receiving,5,94,10.0,1,52,7
TB,David Wells,receiving,2,-10,-5.0,0,1,2
TB,Deven Thompkins,receiving,17,83,3.3,1,26,25
TB,Ke'Shawn Vaughn,receiving,2,2,0.5,0,3,5
TB,Ko Kieft,receiving,1,2,0.67,1,2,5
TB,Mike Evans,receiving,79,1255,15.18,13,75,136
TB,Payne Durham,receiving,5,58,8.58,0,25,7
TB,Rachaad White,receiving,64,549,9.49,3,43,70
TB,Rakim Jarrett,receiving,4,60,12.0,0,41,9
TB,Robert Hainsey,receiving,0,-3,0.0,0,-3,0
TB,Sean Tucker,receiving,2,9,4.5,0,6,2
TB,Trey Palmer,receiving,39,385,9.45,3,54,68
