team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,James Conner,receiving,2,18,9.0,0,10,2
ARI,Michael Wilson,receiving,2,86,43.0,0,69,2
ARI,Hollywood Brown,receiving,5,61,12.2,1,23,7
ARI,Keaontay Ingram,receiving,1,8,8.0,0,8,1
ARI,Rondale Moore,receiving,4,8,2.0,0,8,6
ARI,Trey McBride,receiving,1,2,2.0,0,2,1
ATL,Drake London,receiving,2,31,15.5,0,28,6
ATL,Jonnu Smith,receiving,5,37,7.4,0,12,8
ATL,Mack Hollins,receiving,1,23,23.0,0,23,4
ATL,Tyler Allgeier,receiving,2,17,8.5,0,16,3
ATL,KhaDarel Hodge,receiving,1,15,15.0,0,15,1
ATL,MyCole Pruitt,receiving,1,10,10.0,0,10,1
ATL,Kyle Pitts Sr.,receiving,5,41,8.2,0,16,9
ATL,Bijan Robinson,receiving,4,27,6.8,0,10,6
BAL,Melvin Gordon III,receiving,2,23,11.5,0,12,2
BAL,Isaiah Likely,receiving,1,20,20.0,0,20,2
BAL,Kenyan Drake,receiving,2,31,15.5,0,24,3
BAL,Devin Duvernay,receiving,0,0,0.0,0,0,1
BAL,Nelson Agholor,receiving,4,39,9.8,0,18,4
BAL,Zay Flowers,receiving,8,48,6.0,0,8,10
BAL,Rashod Bateman,receiving,1,6,6.0,0,6,3
BAL,Mark Andrews,receiving,4,35,8.8,0,20,5
BUF,Stefon Diggs,receiving,8,111,13.9,0,30,12
BUF,Gabe Davis,receiving,1,35,35.0,1,35,4
BUF,Dalton Kincaid,receiving,2,3,1.5,0,4,2
BUF,Khalil Shakir,receiving,1,5,5.0,0,5,1
BUF,Latavius Murray,receiving,1,6,6.0,0,6,1
BUF,Dawson Knox,receiving,1,11,11.0,0,11,3
BUF,James Cook III,receiving,2,14,7.0,0,10,3
BUF,Deonte Harty,receiving,2,15,7.5,0,8,3
BUF,Trent Sherfield,receiving,2,18,9.0,0,9,3
CAR,Tommy Tremble,receiving,1,15,15.0,0,15,1
CAR,Laviska Shenault Jr.,receiving,1,0,0.0,0,0,1
CAR,Chuba Hubbard,receiving,2,2,1.0,0,1,3
CAR,Ian Thomas,receiving,1,8,8.0,0,8,1
CAR,Hayden Hurst,receiving,1,11,11.0,0,11,3
CAR,DJ Chark,receiving,4,86,21.5,1,47,11
CAR,Jonathan Mingo,receiving,3,21,7.0,0,9,6
CAR,Terrace Marshall Jr.,receiving,5,35,7.0,0,10,8
CAR,Miles Sanders,receiving,5,38,7.6,0,14,9
CAR,Adam Thielen,receiving,11,145,13.2,1,25,14
CHI,Darnell Mooney,receiving,0,0,0.0,0,0,1
CHI,Khalil Herbert,receiving,2,4,2.0,0,5,2
CHI,Tyler Scott,receiving,1,6,6.0,0,6,3
CHI,Roschon Johnson,receiving,2,11,5.5,0,6,2
CHI,Chase Claypool,receiving,1,15,15.0,0,15,4
CHI,DJ Moore,receiving,3,41,13.7,1,29,6
CHI,Cole Kmet,receiving,2,22,11.0,0,14,2
CIN,Joe Mixon,receiving,1,5,5.0,0,5,2
CIN,Trayveon Williams,receiving,0,0,0.0,0,0,2
CIN,Ja'Marr Chase,receiving,12,141,11.8,0,43,15
CIN,Charlie Jones,receiving,1,6,6.0,0,6,2
CIN,Drew Sample,receiving,1,7,7.0,0,7,1
CIN,Mitchell Wilcox,receiving,2,10,5.0,0,7,3
CIN,Tanner Hudson,receiving,2,30,15.0,0,26,4
CIN,Tee Higgins,receiving,2,21,10.5,0,13,8
CIN,Tyler Boyd,receiving,5,39,7.8,0,12,9
CLE,David Njoku,receiving,4,20,5.0,0,7,4
CLE,Kareem Hunt,receiving,2,22,11.0,0,13,3
CLE,Elijah Moore,receiving,9,49,5.4,0,14,9
CLE,Jerome Ford,receiving,2,33,16.5,1,19,3
CLE,Donovan Peoples-Jones,receiving,3,49,16.3,0,29,4
CLE,Amari Cooper,receiving,7,116,16.6,1,43,8
DAL,Rico Dowdle,receiving,3,25,8.3,1,15,3
DAL,Brandin Cooks,receiving,2,17,8.5,0,12,7
DAL,Hunter Luepke,receiving,1,12,12.0,0,12,1
DAL,Peyton Hendershot,receiving,1,3,3.0,0,3,1
DAL,Luke Schoonmaker,receiving,0,0,0.0,0,0,1
DAL,Jake Ferguson,receiving,5,48,9.6,0,12,7
DAL,Michael Gallup,receiving,6,92,15.3,0,27,7
DAL,CeeDee Lamb,receiving,4,53,13.3,0,32,7
DAL,Tony Pollard,receiving,3,-1,-0.3,0,2,3
DEN,Adam Trautman,receiving,0,0,0.0,0,0,2
DEN,Chris Manhertz,receiving,0,0,0.0,0,0,1
DEN,Nate Adkins,receiving,1,11,11.0,0,11,1
DEN,Brandon Johnson,receiving,2,12,6.0,0,8,3
DEN,Samaje Perine,receiving,2,15,7.5,0,8,3
DEN,Javonte Williams,receiving,2,23,11.5,0,17,3
DEN,Marvin Mims Jr.,receiving,3,73,24.3,0,38,5
DEN,Jerry Jeudy,receiving,5,81,16.2,0,46,7
DEN,Courtland Sutton,receiving,8,91,11.4,1,25,11
DET,Jahmyr Gibbs,receiving,1,2,2.0,0,2,2
DET,Kalif Raymond,receiving,4,55,13.8,0,22,6
DET,Sam LaPorta,receiving,8,84,10.5,1,45,11
