team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
ARI,Matt Prater,kicking,100.0,62,10,3,3,1,1
ATL,Younghoe Koo,kicking,67.0,48,6,2,3,0,0
BAL,Justin Tucker,kicking,50.0,50,5,1,2,2,2
BUF,Tyler Bass,kicking,100.0,54,13,3,3,4,4
CAR,Eddy Pineiro,kicking,67.0,47,9,2,3,3,3
CHI,Cairo Santos,kicking,100.0,21,4,1,1,1,1
CIN,Evan McPherson,kicking,80.0,54,13,4,5,1,1
CLE,Dustin Hopkins,kicking,100.0,52,9,2,2,3,3
DAL,Brandon Aubrey,kicking,100.0,49,10,3,3,1,1
DEN,Wil Lutz,kicking,100.0,31,8,2,2,2,2
DET,Riley Patterson,kicking,100.0,37,8,2,2,2,2
GB,Anders Carlson,kicking,100.0,38,4,1,1,1,1
HOU,Ka'imi Fairbairn,kicking,100.0,33,13,3,3,4,4
IND,Matt Gay,kicking,100.0,54,16,5,5,1,1
JAX,Brandon McManus,kicking,33.0,33,5,1,3,2,2
KC,Harrison Butker,kicking,100.0,41,11,2,2,5,5
LAC,Cameron Dicker,kicking,0.0,0,4,0,1,4,4
LAR,Brett Maher,kicking,100.0,42,10,3,3,1,1
LV,Daniel Carlson,kicking,100.0,26,4,1,1,1,1
MIA,Jason Sanders,kicking,0.0,0,10,0,0,10,10
MIN,Greg Joseph,kicking,100.0,23,6,1,1,3,3
NE,Chad Ryland,kicking,50.0,51,7,2,4,1,1
NO,Blake Grupe,kicking,50.0,25,5,1,2,2,2
NYG,Graham Gano,kicking,100.0,57,6,2,2,0,0
NYJ,Greg Zuerlein,kicking,100.0,52,4,1,1,1,1
PHI,Jake Elliott,kicking,100.0,38,11,3,3,2,2
PIT,Chris Boswell,kicking,100.0,57,11,3,3,2,2
SEA,Jason Myers,kicking,100.0,43,17,5,5,2,2
SF,Jake Moody,kicking,100.0,36,12,3,3,3,3
TB,Chase McLaughlin,kicking,100.0,33,3,1,1,0,0
TEN,Nick Folk,kicking,100.0,44,3,1,1,0,0
WSH,Joey Slye,kicking,100.0,51,3,1,1,0,0
