team,player,category,INT,YDS,TD
SEA,Bobby Wagner,interceptions,1,3,0
SEA,D.J. Reed,interceptions,2,9,0
SEA,Jamal Adams,interceptions,2,0,0
SEA,Quandre Diggs,interceptions,5,68,0
SEA,Ugo Amadi,interceptions,1,12,0
