team,player,category,INT,YDS,TD
CHI,Angelo Blackson,interceptions,1,6,0
CHI,DeAndre Houston-Carson,interceptions,1,0,0
CHI,Deon Bush,interceptions,2,42,0
CHI,Jaylon Johnson,interceptions,1,3,0
CHI,Roquan Smith,interceptions,1,53,1
CHI,Tashaun Gipson Sr.,interceptions,2,31,0
