team,player,category,INT,YDS,TD
SF,Ambry Thomas,interceptions,1,0,0
SF,Azeez Al-Shaair,interceptions,1,24,0
SF,Dre Greenlaw,interceptions,1,39,1
SF,Emmanuel Moseley,interceptions,1,0,0
SF,Jimmie Ward,interceptions,2,27,1
SF,Josh Norman,interceptions,1,40,0
SF,K'Waun Williams,interceptions,1,4,0
SF,Marcell Harris,interceptions,1,2,0
