team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Elijah Higgins,receiving,1,2,2.0,0,2,2
ARI,Greg Dortch,receiving,6,76,12.7,0,31,8
ARI,Rondale Moore,receiving,1,48,48.0,1,48,1
ARI,Trey McBride,receiving,5,43,8.6,0,13,7
ARI,Hollywood Brown,receiving,2,18,9.0,0,13,5
ARI,Geoff Swaim,receiving,2,15,7.5,0,8,2
ARI,Tony Jones Jr.,receiving,1,11,11.0,0,11,1
ARI,James Conner,receiving,2,1,0.5,0,6,3
BAL,Isaiah Likely,receiving,0,0,0.0,0,0,2
BAL,Justice Hill,receiving,1,6,6.0,0,6,1
BAL,Gus Edwards,receiving,2,8,4.0,0,4,2
BAL,Keaton Mitchell,receiving,1,8,8.0,0,8,1
BAL,Rashod Bateman,receiving,1,10,10.0,1,10,2
BAL,Mark Andrews,receiving,2,23,11.5,0,14,2
BAL,Nelson Agholor,receiving,1,37,37.0,1,37,1
BAL,Zay Flowers,receiving,3,43,14.3,0,33,4
BAL,Odell Beckham Jr.,receiving,4,116,29.0,0,51,7
BAL,Charlie Kolar,receiving,1,13,13.0,0,13,1
BUF,Khalil Shakir,receiving,3,115,38.3,1,81,4
BUF,Ty Johnson,receiving,3,47,15.7,1,28,3
BUF,Dalton Kincaid,receiving,6,46,7.7,0,16,7
BUF,James Cook III,receiving,3,29,9.7,1,15,4
BUF,Stefon Diggs,receiving,4,27,6.8,0,11,8
BUF,Quintin Morris,receiving,1,11,11.0,0,11,2
BUF,Deonte Harty,receiving,0,0,0.0,0,0,1
CAR,Stephen Sullivan,receiving,1,20,20.0,0,20,1
CAR,Adam Thielen,receiving,8,74,9.3,0,16,11
CAR,Laviska Shenault Jr.,receiving,2,9,4.5,0,5,2
CAR,Jonathan Mingo,receiving,1,6,6.0,0,6,6
CAR,Tommy Tremble,receiving,1,4,4.0,1,4,3
CAR,Miles Sanders,receiving,1,2,2.0,0,2,1
CAR,Chuba Hubbard,receiving,2,8,4.0,0,6,2
CHI,Tyler Scott,receiving,1,4,4.0,0,4,2
CHI,DJ Moore,receiving,7,96,13.7,1,39,9
CHI,Darnell Mooney,receiving,1,24,24.0,0,24,1
CHI,Cole Kmet,receiving,3,20,6.7,0,11,4
CHI,Equanimeous St. Brown,receiving,2,19,9.5,0,13,2
CHI,Khalil Herbert,receiving,2,6,3.0,0,5,3
CHI,Marcedes Lewis,receiving,0,0,0.0,0,0,1
CIN,Tanner Hudson,receiving,4,49,12.3,0,21,4
CIN,Drew Sample,receiving,2,19,9.5,0,13,2
CIN,Shedrick Jackson,receiving,0,0,0.0,0,0,1
