team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Stephen Anderson,receiving,1,2,2.0,0,2,1
ARI,Andre Baccellia,receiving,2,12,6.0,0,11,2
ARI,A.J. Green,receiving,3,16,5.3,0,10,7
ARI,Eno Benjamin,receiving,3,20,6.7,0,9,4
ARI,James Conner,receiving,2,26,13.0,0,21,4
ARI,Greg Dortch,receiving,4,55,13.8,1,29,4
ARI,Hollywood Brown,receiving,6,68,11.3,0,24,11
ARI,Darrel Williams,receiving,2,3,1.5,0,2,3
ATL,Cordarrelle Patterson,receiving,0,0,0.0,0,0,1
ATL,Bryan Edwards,receiving,1,2,2.0,0,2,2
ATL,Avery Williams,receiving,1,6,6.0,0,6,1
ATL,Kyle Pitts Sr.,receiving,2,19,9.5,0,13,3
ATL,Olamide Zaccheaus,receiving,2,21,10.5,1,11,2
ATL,KhaDarel Hodge,receiving,2,57,28.5,0,39,3
ATL,Drake London,receiving,8,86,10.8,1,22,12
ATL,Parker Hesse,receiving,1,5,5.0,0,5,1
BAL,Isaiah Likely,receiving,4,43,10.8,0,34,5
BAL,Tylan Wallace,receiving,1,9,9.0,0,9,2
BAL,Rashod Bateman,receiving,4,108,27.0,1,75,7
BAL,Mark Andrews,receiving,9,104,11.6,1,25,11
BAL,Devin Duvernay,receiving,2,42,21.0,0,26,2
BAL,Demarcus Robinson,receiving,1,12,12.0,1,12,2
BUF,James Cook III,receiving,0,0,0.0,0,0,1
BUF,Khalil Shakir,receiving,0,0,0.0,0,0,2
BUF,Zack Moss,receiving,0,0,0.0,0,0,1
BUF,Devin Singletary,receiving,2,2,1.0,0,1,3
BUF,Jamison Crowder,receiving,1,16,16.0,0,16,2
BUF,Quintin Morris,receiving,1,6,6.0,0,6,1
BUF,Jake Kumerow,receiving,2,50,25.0,0,39,3
BUF,Reggie Gilliam,receiving,2,17,8.5,1,11,3
BUF,Stefon Diggs,receiving,12,148,12.3,3,46,15
BUF,Isaiah McKenzie,receiving,2,37,18.5,0,28,3
BUF,Dawson Knox,receiving,4,41,10.3,0,15,5
CAR,Shi Smith,receiving,1,2,2.0,0,2,6
CAR,Ian Thomas,receiving,1,13,13.0,0,13,3
CAR,Giovanni Ricci,receiving,1,16,16.0,0,16,1
CAR,Christian McCaffrey,receiving,4,26,6.5,0,10,5
CAR,Stephen Sullivan,receiving,1,13,13.0,0,13,1
CAR,DJ Moore,receiving,3,43,14.3,1,29,6
CAR,Robbie Chosen,receiving,3,32,10.7,0,19,5
CHI,Cole Kmet,receiving,0,0,0.0,0,0,1
CHI,Khalil Herbert,receiving,1,3,3.0,0,3,1
CHI,David Montgomery,receiving,2,14,7.0,0,7,2
CHI,Ryan Griffin,receiving,1,18,18.0,0,18,1
CHI,Darnell Mooney,receiving,1,-4,-4.0,0,-4,2
CHI,Equanimeous St. Brown,receiving,2,39,19.5,0,30,4
CIN,Drew Sample,receiving,1,-4,-4.0,0,-4,1
CIN,Mitchell Wilcox,receiving,1,3,3.0,0,3,1
CIN,Joe Mixon,receiving,3,26,8.7,0,12,4
CIN,Tyler Boyd,receiving,2,17,8.5,0,16,2
CIN,Hayden Hurst,receiving,5,24,4.8,0,8,7
CIN,Tee Higgins,receiving,6,71,11.8,1,19,10
CIN,Ja'Marr Chase,receiving,5,54,10.8,0,17,9
CIN,Samaje Perine,receiving,1,8,8.0,0,8,1
CLE,Amari Cooper,receiving,9,101,11.2,1,20,10
CLE,Harrison Bryant,receiving,3,45,15.0,0,30,4
CLE,David Njoku,receiving,3,32,10.7,0,15,5
CLE,Nick Chubb,receiving,3,26,8.7,0,15,3
CLE,Kareem Hunt,receiving,2,16,8.0,0,11,2
CLE,Demetric Felton,receiving,1,3,3.0,0,3,1
CLE,David Bell,receiving,1,6,6.0,0,6,1
CLE,Donovan Peoples-Jones,receiving,0,0,0.0,0,0,1
DAL,Ezekiel Elliott,receiving,1,-4,-4.0,0,-4,2
DAL,Tony Pollard,receiving,4,55,13.8,0,46,7
DAL,CeeDee Lamb,receiving,7,75,10.7,0,24,11
DAL,Noah Brown,receiving,5,91,18.2,1,28,5
DAL,Dalton Schultz,receiving,2,18,9.0,0,9,4
DAL,Dennis Houston,receiving,0,0,0.0,0,0,1
DEN,Courtland Sutton,receiving,7,122,17.4,0,35,11
DEN,Tyrie Cleveland,receiving,2,28,14.0,0,16,3
DEN,Melvin Gordon III,receiving,1,6,6.0,0,6,1
DEN,Kendall Hinton,receiving,1,20,20.0,0,20,1
DEN,Jerry Jeudy,receiving,1,11,11.0,0,11,3
DEN,Javonte Williams,receiving,1,10,10.0,0,10,4
DEN,Albert Okwuegbunam Jr.,receiving,0,0,0.0,0,0,2
DEN,Montrell Washington,receiving,0,0,0.0,0,0,1
DEN,Eric Saubert,receiving,1,22,22.0,1,22,2
DET,DJ Chark,receiving,0,0,0.0,0,0,4
DET,Brock Wright,receiving,1,25,25.0,0,25,1
DET,T.J. Hockenson,receiving,3,26,8.7,0,18,7
DET,D'Andre Swift,receiving,2,31,15.5,1,22,5
DET,Josh Reynolds,receiving,3,38,12.7,1,23,3
DET,Amon-Ra St. Brown,receiving,9,116,12.9,2,49,12
DET,Craig Reynolds,receiving,1,13,13.0,0,13,1
DET,Jamaal Williams,receiving,1,7,7.0,0,7,1
GB,Aaron Jones Sr.,receiving,3,38,12.7,1,15,3
GB,Romeo Doubs,receiving,2,27,13.5,0,20,3
GB,Allen Lazard,receiving,2,13,6.5,1,8,3
GB,Robert Tonyan,receiving,2,11,5.5,0,9,2
GB,Christian Watson,receiving,3,9,3.0,0,9,3
GB,AJ Dillon,receiving,1,6,6.0,0,6,3
GB,Sammy Watkins,receiving,3,93,31.0,0,55,4
GB,Randall Cobb,receiving,3,37,12.3,0,20,3
GB,Tyler Davis,receiving,0,0,0.0,0,0,1
HOU,Brevin Jordan,receiving,2,3,1.5,0,4,4
HOU,O.J. Howard,receiving,1,7,7.0,0,7,1
HOU,Dameon Pierce,receiving,1,8,8.0,0,8,1
HOU,Brandin Cooks,receiving,4,54,13.5,0,25,10
HOU,Nico Collins,receiving,4,58,14.5,0,29,9
HOU,Pharaoh Brown,receiving,3,24,8.0,0,18,5
HOU,Chris Moore,receiving,2,14,7.0,0,9,4
HOU,Rex Burkhead,receiving,2,9,4.5,0,5,3
IND,Nyheim Hines,receiving,4,37,9.3,0,19,5
IND,Parris Campbell,receiving,0,0,0.0,0,0,2
IND,Kylen Granson,receiving,2,14,7.0,0,8,2
IND,Mo Alie-Cox,receiving,1,9,9.0,0,9,3
