team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CHI,Caleb Williams,passing,3541,6.24,20,6,68,351,562
CHI,DJ Moore,passing,0,0.0,0,0,0,0,1
CHI,Keenan Allen,passing,0,0.0,0,1,0,0,1
CHI,Tyson Bagent,passing,11,5.5,0,0,0,2,2
