team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
CHI,Adrian Colbert,defensive,2,1,0.0,0,0,0,0
CHI,Amen Ogbongbemiga,defensive,13,7,1.0,1,0,1,0
CHI,Andrew Billings,defensive,13,9,1.0,2,0,3,0
CHI,Austin Booker,defensive,21,14,1.5,3,0,4,0
CHI,Byron Cowart,defensive,26,14,2.5,5,0,4,0
CHI,Chris Williams,defensive,23,17,3.0,3,0,7,0
CHI,Cole Kmet,defensive,1,1,0.0,0,0,0,0
CHI,Collin Johnson,defensive,5,3,0.0,0,0,0,0
CHI,DJ Moore,defensive,1,1,0.0,0,0,0,0
CHI,Daniel Hardy,defensive,12,7,0.0,0,0,0,0
CHI,Darnell Wright,defensive,1,1,0.0,0,0,0,0
CHI,Darrell Taylor,defensive,32,20,3.0,3,2,9,0
CHI,DeMarcus Walker,defensive,47,25,3.5,7,0,16,0
CHI,Dominique Robinson,defensive,7,4,0.0,0,0,1,0
CHI,Elijah Hicks,defensive,40,24,0.0,0,2,0,0
CHI,Gervon Dexter Sr.,defensive,51,23,5.0,4,1,19,0
CHI,Jack Sanborn,defensive,35,17,1.5,2,3,2,0
CHI,Jacob Martin,defensive,15,9,3.0,3,1,6,0
CHI,Jaquan Brisker,defensive,40,23,1.0,3,2,1,0
CHI,Jaylon Johnson,defensive,53,42,0.0,7,8,0,0
CHI,Jaylon Jones,defensive,15,13,0.0,0,2,0,0
CHI,Jonathan Ford,defensive,9,3,0.0,1,0,0,0
CHI,Jonathan Owens,defensive,49,30,0.0,1,2,0,1
CHI,Josh Blackwell,defensive,13,10,0.0,0,2,0,1
CHI,Kevin Byard,defensive,130,80,2.0,5,7,2,0
CHI,Khalil Herbert,defensive,2,1,0.0,0,0,0,0
CHI,Khari Blasingame,defensive,1,1,0.0,0,0,0,0
CHI,Kyler Gordon,defensive,75,48,0.5,4,5,2,0
CHI,Larry Borom,defensive,1,1,0.0,0,0,0,0
CHI,Montez Sweat,defensive,32,18,5.5,9,2,12,0
CHI,Noah Sewell,defensive,4,3,0.0,0,0,0,0
CHI,Reddy Steward,defensive,1,1,0.0,0,0,0,0
CHI,Rome Odunze,defensive,1,1,0.0,0,0,0,0
CHI,Roschon Johnson,defensive,2,2,0.0,0,0,0,0
CHI,Scott Daly,defensive,5,3,0.0,0,0,0,0
CHI,T.J. Edwards,defensive,129,79,4.0,12,3,6,0
CHI,Tarvarius Moore,defensive,7,7,0.0,0,0,0,0
CHI,Terell Smith,defensive,19,14,0.0,1,4,0,0
CHI,Teven Jenkins,defensive,2,2,0.0,0,0,0,0
CHI,Travis Homer,defensive,7,4,0.0,0,0,0,0
CHI,Tremaine Edmunds,defensive,110,60,1.0,3,8,3,0
CHI,Tyler Scott,defensive,1,1,0.0,0,0,0,0
CHI,Tyrique Stevenson,defensive,78,51,0.0,1,12,0,1
CHI,Zacch Pickens,defensive,19,8,1.0,1,0,2,0
