team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
HOU,C.J. Stroud,passing,4108,8.15,23,5,38,319,499
HOU,Case Keenum,passing,291,5.0,1,3,6,34,53
HOU,Davis Mills,passing,173,5.1,2,0,2,18,39
HOU,Devin Singletary,passing,6,6.0,1,0,0,1,1
HOU,Tank Dell,passing,0,0.0,0,0,1,0,0
