team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
HOU, Team,defensive,1,1,2.0,0,0,0,0
HOU,Adrian Amos,defensive,5,4,0.0,0,0,0,0
HOU,Andrew Beck,defensive,1,1,0.0,0,0,0,1
HOU,Blake Cashman,defensive,106,56,2.0,9,5,5,0
HOU,Brevin Jordan,defensive,1,0,0.0,0,0,0,0
HOU,Christian Harris,defensive,101,65,2.0,7,7,3,0
HOU,Cory Littleton,defensive,1,0,0.0,0,0,0,0
HOU,D'Angelo Ross,defensive,8,5,0.0,0,0,0,0
HOU,Dameon Pierce,defensive,0,0,0.0,0,0,0,1
HOU,Dare Ogunbowale,defensive,7,5,0.0,0,0,0,0
HOU,DeAndre Houston-Carson,defensive,40,25,0.0,1,5,0,0
HOU,Denzel Perryman,defensive,76,45,0.5,6,3,2,0
HOU,Derek Barnett,defensive,19,11,2.5,8,1,11,0
HOU,Derek Stingley Jr.,defensive,39,28,0.0,1,13,0,0
HOU,Desmond King II,defensive,47,22,1.0,5,2,2,0
HOU,Devin Singletary,defensive,2,1,0.0,0,0,0,0
HOU,Dylan Horton,defensive,13,8,0.0,1,0,2,0
HOU,Eric Murray,defensive,13,8,0.0,0,0,0,0
HOU,George Fant,defensive,1,1,0.0,0,0,0,0
HOU,Grayland Arnold,defensive,18,12,0.0,1,0,0,0
HOU,Hassan Ridgeway,defensive,6,1,0.0,0,0,0,0
HOU,Henry To'oTo'o,defensive,61,35,0.0,2,2,1,0
HOU,Jake Hansen,defensive,12,8,0.0,0,0,0,0
HOU,Jalen Pitre,defensive,84,58,0.0,6,5,2,0
HOU,Jerry Hughes,defensive,32,23,3.0,4,0,3,0
HOU,Jimmie Ward,defensive,50,33,0.0,0,3,0,0
HOU,Jon Weeks,defensive,1,0,0.0,0,0,0,0
HOU,Jonathan Greenard,defensive,52,36,12.5,15,2,22,0
HOU,Ka'dar Hollman,defensive,10,6,0.0,0,0,0,0
HOU,Ka'imi Fairbairn,defensive,2,2,0.0,0,0,0,0
HOU,Kareem Jackson,defensive,2,1,0.0,0,0,0,0
HOU,Kerry Hyder Jr.,defensive,2,2,0.0,1,0,0,0
HOU,Khalil Davis,defensive,32,16,2.0,6,2,6,0
HOU,Kurt Hinish,defensive,22,11,0.5,2,1,2,0
HOU,M.J. Stewart,defensive,22,13,0.0,0,0,0,0
HOU,Maliek Collins,defensive,41,19,5.0,8,1,18,0
HOU,Michael Dogbe,defensive,1,0,0.0,0,0,0,0
HOU,Mike Boone,defensive,2,2,0.0,0,0,0,0
HOU,Myjai Sanders,defensive,7,4,0.0,1,0,2,0
HOU,Neville Hewitt,defensive,14,8,0.0,0,0,0,0
HOU,Nico Collins,defensive,1,1,0.0,0,0,0,0
HOU,Noah Brown,defensive,1,1,0.0,0,0,0,0
HOU,Robert Woods,defensive,2,1,0.0,0,0,0,0
HOU,Shaquill Griffin,defensive,33,24,0.0,0,4,0,0
HOU,Sheldon Rankins,defensive,37,29,6.0,9,0,10,1
HOU,Steven Nelson,defensive,63,48,0.0,0,12,0,0
HOU,Tank Dell,defensive,1,1,0.0,0,0,0,0
HOU,Tavierre Thomas,defensive,51,30,0.0,2,1,0,0
HOU,Teair Tart,defensive,3,2,0.0,0,0,0,0
HOU,Will Anderson Jr.,defensive,45,29,7.0,10,1,22,0
HOU,Xavier Hutchinson,defensive,2,2,0.0,0,0,0,0
