team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NO,Chris Olave,passing,0,0.0,0,1,0,0,1
NO,Spencer Rattler,passing,1586,5.68,8,5,18,174,257
NO,Taysom Hill,passing,57,11.4,1,0,0,2,6
NO,Tyler Shough,passing,2384,6.88,10,6,31,221,327
