team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
NYJ,Jamison Crowder,passing,0,0.0,0,0,1,0,0
NYJ,Joe Flacco,passing,338,11.6,3,0,2,27,42
NYJ,Josh Johnson,passing,334,6.0,3,1,2,29,45
NYJ,Keelan Cole Sr.,passing,0,0.0,0,0,0,0,1
NYJ,Mike White,passing,953,7.4,5,8,4,88,132
NYJ,Zach Wilson,passing,2334,6.0,9,11,44,213,383
