team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NYJ, Team,defensive,2,2,2.0,0,0,0,0
NYJ,Adrian Colbert,defensive,16,10,0.0,0,0,0,0
NYJ,Alijah Vera-Tucker,defensive,1,1,0.0,0,0,0,0
NYJ,Ashtyn Davis,defensive,62,43,0.5,0,3,1,0
NYJ,Blake Cashman,defensive,3,3,0.0,0,0,0,0
NYJ,Brandin Echols,defensive,63,50,0.0,2,9,0,1
NYJ,Braxton Berrios,defensive,0,0,0.0,0,0,0,1
NYJ,Bryce Hall,defensive,79,66,0.5,4,16,2,0
NYJ,Bryce Huff,defensive,14,5,2.0,1,0,8,0
NYJ,C.J. Mosley,defensive,168,103,2.0,2,2,3,0
NYJ,Connor McGovern,defensive,3,3,0.0,0,0,0,0
NYJ,D.J. Montgomery,defensive,1,0,0.0,0,0,0,0
NYJ,Daniel Brown,defensive,2,1,0.0,0,0,0,0
NYJ,Del'Shawn Phillips,defensive,31,11,1.0,2,0,1,0
NYJ,Elijah Moore,defensive,5,5,0.0,0,0,0,0
NYJ,Elijah Riley,defensive,45,23,1.0,3,1,1,0
NYJ,Folorunso Fatukasi,defensive,46,25,0.0,5,0,6,0
NYJ,Freedom Akinmoladun,defensive,2,2,0.0,0,0,0,0
NYJ,George Fant,defensive,2,2,0.0,0,0,0,0
NYJ,Greg Van Roten,defensive,1,1,0.0,0,0,0,0
NYJ,Hamilcar Rashed,defensive,1,0,0.0,0,0,0,0
NYJ,Hamsah Nasirildeen,defensive,10,3,0.0,0,0,0,0
NYJ,Isaiah Dunn,defensive,8,7,0.0,0,2,0,0
NYJ,Jabari Zuniga,defensive,3,1,1.0,0,0,1,0
NYJ,Jamien Sherwood,defensive,15,8,0.0,0,0,0,0
NYJ,Jamison Crowder,defensive,1,1,0.0,0,0,0,0
NYJ,Jarrad Davis,defensive,25,18,0.0,0,0,0,0
NYJ,Jarrod Wilson,defensive,13,9,1.0,2,0,3,0
NYJ,Jason Pinnock,defensive,16,10,0.0,0,1,0,0
NYJ,Javelin Guidry,defensive,48,33,0.0,1,3,1,0
NYJ,Jeff Smith,defensive,1,1,0.0,0,0,0,0
NYJ,John Franklin-Myers,defensive,35,17,6.0,6,1,14,0
NYJ,Jonathan Marshall,defensive,2,1,0.0,0,0,1,0
NYJ,Justin Hardee Sr.,defensive,12,5,0.0,0,0,0,0
NYJ,Kai Nacua,defensive,4,3,0.0,0,0,0,0
NYJ,Keelan Cole Sr.,defensive,2,2,0.0,0,0,0,0
NYJ,Kenny Yeboah,defensive,1,1,0.0,0,0,0,0
NYJ,Kyle Phillips,defensive,15,6,1.0,2,0,3,0
NYJ,LaRoy Reynolds,defensive,1,1,0.0,0,0,0,0
NYJ,Lamarcus Joyner,defensive,1,1,0.0,0,0,0,0
NYJ,Marcus Maye,defensive,46,30,1.0,4,2,1,0
NYJ,Michael Carter,defensive,1,0,0.0,0,0,0,0
NYJ,Michael Carter II,defensive,72,45,1.0,4,5,2,0
NYJ,Nathan Shepherd,defensive,28,17,0.0,0,0,8,0
NYJ,Noah Dawkins,defensive,2,1,0.0,0,0,0,0
NYJ,Quincy Williams,defensive,110,73,2.0,9,5,4,0
NYJ,Quinnen Williams,defensive,53,36,6.0,7,3,12,0
NYJ,Rachad Wildgoose,defensive,3,1,0.0,0,0,0,0
NYJ,Ronald Blair,defensive,28,12,1.0,4,0,4,0
NYJ,Ryan Griffin,defensive,4,3,0.0,0,0,0,0
NYJ,Shaq Lawson,defensive,23,15,1.0,5,2,5,0
NYJ,Sharrod Neasman,defensive,14,12,0.0,2,3,0,0
NYJ,Sheldon Rankins,defensive,32,15,3.0,5,0,7,0
NYJ,Sheldrick Redwine,defensive,6,4,0.0,0,0,0,0
NYJ,Tevin Coleman,defensive,2,1,0.0,0,0,0,0
NYJ,Thomas Hennessy,defensive,2,0,0.0,0,0,0,0
NYJ,Tim Ward,defensive,12,5,0.0,0,2,0,0
NYJ,Trevon Wesco,defensive,4,3,0.0,0,0,0,0
NYJ,Ty Johnson,defensive,3,2,0.0,0,0,0,0
NYJ,Tyler Kroft,defensive,3,3,0.0,0,0,0,0
NYJ,Will Parks,defensive,9,7,0.0,1,1,0,0
NYJ,Zach Wilson,defensive,1,1,0.0,0,0,0,0
