team,player,category,INT,YDS,TD
TB,Christian Izien,interceptions,1,17,0
TB,Jamel Dean,interceptions,1,0,0
TB,Lavonte David,interceptions,1,7,0
TB,Tykee Smith,interceptions,2,0,0
TB,Zyon McCollum,interceptions,2,4,0
