team,player,category,REC,YDS,AVG,TD,LONG,TGTS
TB,Bucky Irving,receiving,47,392,7.93,0,42,52
TB,Cade Otton,receiving,59,600,10.79,4,44,87
TB,Chris Godwin Jr.,receiving,50,576,11.56,5,55,62
TB,Devin Culp,receiving,5,88,17.65,0,26,6
TB,Jalen McMillan,receiving,37,461,12.5,8,33,58
TB,Kameron Johnson,receiving,0,0,0.0,0,0,1
TB,Mike Evans,receiving,74,1004,14.29,11,57,110
TB,Payne Durham,receiving,11,115,13.16,2,31,14
TB,Rachaad White,receiving,51,393,7.26,6,32,57
TB,Rakim Jarrett,receiving,9,124,13.38,0,30,11
TB,Ryan Miller,receiving,12,128,11.72,2,39,20
TB,Sean Tucker,receiving,9,109,8.96,1,36,12
TB,Sterling Shepard,receiving,32,334,11.17,1,30,51
TB,Trey Palmer,receiving,12,172,10.82,1,27,22
TB,Tristan Wirfs,receiving,0,9,0.0,0,9,0
