team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
ATL,A.J. Terrell Jr.,defensive,66,50,0.0,2,6,0,0
ATL,Antonio Hamilton Sr.,defensive,7,5,0.0,0,0,0,0
ATL,Arnold Ebiketie,defensive,38,26,6.0,6,2,12,0
ATL,Avery Williams,defensive,6,2,0.0,0,0,0,0
ATL,Bijan Robinson,defensive,2,2,0.0,0,0,0,0
ATL,Bradley Pinion,defensive,1,1,0.0,0,0,0,0
ATL,Brandon Dorlus,defensive,3,1,0.0,0,0,0,0
ATL,Charlie Woerner,defensive,6,4,0.0,0,0,0,0
ATL,Chris Lindstrom,defensive,1,1,0.0,0,0,0,0
ATL,Clark Phillips III,defensive,35,27,0.0,3,5,0,0
ATL,David Onyemata,defensive,45,23,3.0,8,1,5,0
ATL,DeAngelo Malone,defensive,16,8,2.0,3,0,3,0
ATL,Dee Alford,defensive,83,61,1.0,1,11,1,0
ATL,Demone Harris,defensive,11,4,0.0,1,1,1,0
ATL,Drake London,defensive,4,4,0.0,0,0,0,0
ATL,Drew Dalman,defensive,1,1,0.0,0,0,0,0
ATL,Eddie Goldman,defensive,16,7,1.0,1,0,3,0
ATL,Grady Jarrett,defensive,53,30,2.5,9,0,12,0
ATL,JD Bertrand,defensive,23,16,1.0,1,0,1,0
ATL,James Smith-Williams,defensive,24,12,1.0,7,0,2,0
ATL,Jessie Bates III,defensive,102,62,1.0,2,10,1,1
ATL,Josh Woods,defensive,1,1,0.0,0,0,0,0
ATL,Justin Simmons,defensive,62,36,0.0,2,7,0,0
ATL,Kaden Elliss,defensive,151,85,5.0,8,3,16,0
ATL,Kentavius Street,defensive,15,9,1.0,4,0,1,0
ATL,Kevin King,defensive,10,6,0.0,0,2,0,0
ATL,KhaDarel Hodge,defensive,7,4,0.0,1,0,0,1
ATL,Khalid Kareem,defensive,4,2,0.0,0,0,0,0
ATL,Lorenzo Carter,defensive,32,23,0.0,2,0,2,0
ATL,Matthew Judon,defensive,41,25,5.5,7,5,9,1
ATL,Micah Abernathy,defensive,3,0,0.0,0,0,0,0
ATL,Michael Penix Jr.,defensive,1,0,0.0,0,0,0,0
ATL,Mike Hughes,defensive,66,51,0.0,4,6,0,0
ATL,Nate Landman,defensive,81,39,0.0,0,1,0,0
ATL,Natrone Brooks,defensive,5,4,0.0,0,1,1,0
ATL,Ray-Ray McCloud III,defensive,1,0,0.0,0,0,0,0
ATL,Richie Grant,defensive,14,13,0.0,2,2,0,0
ATL,Ross Dwelley,defensive,1,0,0.0,0,0,0,0
ATL,Ruke Orhorhoro,defensive,11,4,0.0,1,0,1,0
ATL,Ta'Quon Graham,defensive,12,6,0.0,0,0,1,0
ATL,Troy Andersen,defensive,47,28,0.0,1,1,1,1
ATL,Tyler Allgeier,defensive,6,5,0.0,0,0,0,0
ATL,Younghoe Koo,defensive,1,0,0.0,0,0,0,0
ATL,Zach Harrison,defensive,26,6,1.0,3,2,1,0
